PLAYER_CODE,PLAYER_NAME,TOTAL_PENALTIES,AVERAGE_OVERALL_RATING
150082,Andre Vilas Boas,1505,66.75
150083,Tarantini,1454,67.2916666666667
150084,Domagoj Pusic,215,54.8
150085,Jose Semedo,144,57.0
150091,Wires,616,64.8333333333333
150093,Eduardo Salvio,1930,78.09375
150119,Marko Vejinovic,2064,71.3870967741936
150176,Fabio,1976,72.9354838709677
150199,Leon Broekhof,193,61.6
150201,Luuk de Jong,2121,75.1935483870968
150203,Soufian El Hassnaoui,660,63.4166666666667
150206,Kai van Hese,225,56.6
150209,Bogdan Milic,811,64.0
150210,Darley,548,66.1428571428571
150211,Norichio Nieveld,474,64.1111111111111
150213,Mitchell Schet,816,65.9285714285714
150217,Dennis Telgenkamp,353,59.1666666666667
150236,Jeroen Zoet,814,71.2916666666667
150239,Maciej Wilusz,599,63.25
150240,Joey Godee,687,61.7692307692308
150242,Eloy Room,923,66.52
150243,Nicky Kuiper,699,62.5882352941177
150248,Furdjel Narsingh,900,66.1875
150250,Pedro Rodriguez,1432,80.4090909090909
150260,James Dayton,1028,63.8235294117647
150267,Andre Fontes,768,65.6666666666667
150268,Andre Almeida,1574,71.1891891891892
150271,Junior Negrao,407,63.5714285714286
150272,Tiago Almeida,230,65.0
150275,Nelson Pedroso,594,64.6363636363636
150279,Chumbinho,153,60.0
150292,Tomas Pekhart,1383,67.6666666666667
150296,Sebastian Dubarbier,1415,70.7826086956522
150297,Lacina Traore,1406,76.8888888888889
150299,Joao Real,723,63.8888888888889
150313,Fabio Faria,481,63.8888888888889
150316,Michel,688,69.55
150318,Reguila,88,59.0
150320,David Caiado,512,61.5454545454545
150322,Lionn,845,67.0625
150323,Ander Iturraspe,1337,75.3333333333333
150327,Juanan,652,65.5555555555556
150328,Piscu,1205,66.6206896551724
150330,Jose Maria Callejon,2454,77.0526315789474
150388,Federico Casarini,1671,65.6153846153846
150389,Massimo Coda,837,61.2777777777778
150393,Andrea Catellani,1764,69.0769230769231
150395,Diego Farias,1844,68.8857142857143
150396,Alex,1326,69.2083333333333
150401,Libor Kozak,1515,71.1818181818182
150407,Guido Marilungo,1992,70.3870967741936
150410,Gianluca Sansone,2115,69.551724137931
150435,Andrea Mei,348,60.4285714285714
150464,Andrea Seculin,401,63.9375
150466,Davide Santon,1598,74.1785714285714
150468,Ettore Mendicino,308,63.2
150480,Lora,1810,71.5185185185185
150491,Pablo,1005,64.6470588235294
150498,Dimas Delgado,1305,67.7727272727273
150509,Eran Zahavi,256,75.0
150510,Samuel Yeboah,318,65.0
150517,Javan Vidal,305,59.7142857142857
150518,Tom Taiwo,498,56.9090909090909
150565,Pierre-Emerick Aubameyang,3191,78.7906976744186
150573,Oscar Sielva,466,65.5555555555556
150574,Jesus Rueda,810,69.875
150589,Bart Vriends,294,64.2857142857143
150590,Gevero Markiet,756,62.5
150591,Liam Cooper,994,62.3103448275862
150596,Craig Noone,1530,67.8666666666667
150613,Nile Ranger,774,65.6153846153846
150632,Jordi Feliu Xumetra,1749,69.375
150641,Baltasar Rigo,390,62.7272727272727
150644,Jonathan Pereira,1646,71.5925925925926
150647,Edu Bedia,1269,64.5
150649,Sergio Canales,1433,75.0
150670,Kamil Glik,883,75.3
150707,David Mendes,422,61.6
150731,Antonio Amaya,727,71.9583333333333
150735,Manuel Lillo Castellano,1086,66.8333333333333
150737,Jose Catala,614,63.6666666666667
150739,Jordi Alba,1038,77.7222222222222
150745,Jeffrey Rijsdijk,560,62.5
150746,Andrea Mutombo,495,60.0
150747,Etrit Berisha,1290,67.2903225806452
150754,Jaime,1240,65.6956521739131
150761,Fakhreddine Galbi,132,60.3333333333333
150764,Bernardo,751,70.5294117647059
150769,Pedro Botelho,990,69.3529411764706
150770,Miku,1296,71.0
150809,Marcin Budzinski,766,61.7647058823529
150824,Txema Anibarro,312,65.5
150831,Francisco Sutil,960,65.0
150832,Gaizka Toquero,1304,69.6190476190476
150833,Valentin Roberge,1030,71.1052631578947
150869,Thimothee Kolodziejczak,940,69.3157894736842
150872,Wakaso Mubarak,1098,69.88
150922,Caiuby,1484,69.9230769230769
150968,Ivan Obradovic,830,70.0625
150969,Ryan McGivern,961,61.72
151009,John Boye,732,68.4583333333333
151050,Thiago Cionek,1157,66.21875
151058,Dani Benitez,1280,69.1
151063,Coke,1312,72.7727272727273
151075,Pablo Cendros,875,67.8846153846154
151079,Alejandro Bergantinos,1122,68.5
154192,Dmitriy Verkhovtsov,486,63.6153846153846
154228,Matthieu Saunier,501,62.6875
154229,Christopher Glombard,816,65.8125
154230,Gregory Sertic,1559,72.6956521739131
154232,Grzegorz Krychowiak,1490,75.4285714285714
154233,Paul Bastien Lasne,960,64.4444444444444
154235,Miroslav Stoch,1195,74.9411764705882
154238,Alessandro Crescenzi,906,61.4583333333333
154239,Andrea Bertolacci,1582,70.448275862069
154245,Luca Caldirola,1298,71.3870967741936
154246,Joel Chukwuma Obi,2225,71.3421052631579
154249,Mattia Destro,2771,75.3333333333333
154256,Xavier Torres,1102,74.0
154257,Sergio Busquets,1520,81.44
154259,Jeffren Suarez,2003,71.8333333333333
154261,Oliver Klaus,158,53.875
154264,Pedro Mendes,652,70.7058823529412
154265,Andre Martins,1368,73.2380952380952
154267,Diogo Amado,1462,68.0952380952381
154268,Wilson Eduardo,2079,72.7241379310345
154271,Martin Kelly,953,70.65
154273,Nathan Eccleston,1349,63.8260869565217
154276,Cedric D'Ulivo,1165,63.695652173913
154280,Jordan Ayew,1641,72.3913043478261
154433,Boubacar Diabang Dialiba,1064,65.25
154856,Mana Dembele,1007,64.3888888888889
154867,Fabrice N'Sakala,1024,65.9473684210526
154911,Pavel Komolov,667,58.4615384615385
154928,Roland Gigolaev,621,61.0909090909091
154938,Mikel Balenziaga,1082,73.0869565217391
154941,Anestis Argyriou,266,60.4285714285714
154949,Gueida Fofana,1588,69.448275862069
154950,Adrian Basta,717,57.5625
154979,Hugo Bargas,236,66.0
155050,Federico Fernandez,920,74.8095238095238
155052,Beshart Abdurahimi,644,67.6
155056,Thiago Ribeiro,2091,74.8709677419355
155066,Juan Cuadrado,2642,79.1219512195122
155075,Alexandre Barthe,185,64.4
155122,Alex MacDonald,1697,57.7741935483871
155129,Harry Arter,1851,64.7241379310345
155246,Angelo da Costa,409,68.3333333333333
155254,Francesco Caputo,1686,67.0384615384615
155256,Bartosz Salamon,937,67.0
155257,Omar El Kaddouri,1837,72.8214285714286
155260,Gabriele Angella,971,68.85
155262,Robert Gucher,1247,61.9523809523809
155268,Marcus Diniz,276,59.6666666666667
155273,Marco Calderoni,1409,62.5862068965517
155278,Masahudu Alhassan,1002,61.8947368421053
155297,Nicolas Martin Gorobsov,458,63.0
155348,Neven Markovic,186,64.0
155350,Viktor Genev,108,56.0
155355,Radosav Petrovic,230,67.6
155359,Milos Obradovic,210,57.6
155384,Mark Davies,1194,69.7916666666667
155534,Bastian Oczipka,1572,71.1538461538462
155548,Kevin Gomis,785,66.2608695652174
155611,Piotr Tomasik,382,53.0
155623,Ryad Boudebouz,1792,73.4782608695652
155638,Mateusz Machaj,1345,63.3181818181818
155639,Denis Oliynyk,651,69.8888888888889
155738,Adem Ljajic,2998,76.9761904761905
155739,Aleksandar Miljkovic,312,68.375
155782,Aaron Cresswell,1753,66.969696969697
155913,Matt Ritchie,1485,67.2068965517241
155936,Ben Amos,408,64.1739130434783
156007,Joseph Bennett,1172,64.3461538461538
156008,Jordan Henderson,2211,75.2051282051282
156013,Steve Cook,591,61.695652173913
156019,Shaun Hutchinson,408,66.7777777777778
156097,Keko,2033,68.7105263157895
156105,Amine Linganzi,1123,61.4782608695652
156175,Tomas Vaclik,265,73.1333333333333
156534,Aleksandar Tonev,1359,66.5769230769231
156546,Kostas Lamprou,467,65.5625
156551,Eliaquim Mangala,1809,77.275
156553,Sergio Padt,611,68.3157894736842
156556,Nelson Oliveira,1487,71.4761904761905
156664,Mamadou Samassa,360,64.5789473684211
156693,Maxime Chanot,608,67.2142857142857
156714,Miguel da Silva Jorge Bruno,418,57.0
156716,Mathieu Philippe Peybernes,581,64.6
156726,Douglas Costa,1463,80.1052631578947
156727,Sandro,1583,77.6
156770,Kevin Greg Wattamaleo,280,63.8571428571429
156793,Fabian Rinaudo,1657,74.6875
156937,Lyle Taylor,1014,60.5238095238095
157101,Markus Henriksen,1072,71.2916666666667
157102,Mushaga Bakenga,1328,65.6428571428571
157249,Daniel Mojsov,440,59.1818181818182
157252,Gotoku Sakai,867,72.2777777777778
157284,Zeljko Brkic,757,75.0
157288,Nemanja Pejcinovic,697,73.6111111111111
157289,Vujadin Savic,775,65.2352941176471
157303,Adam Bogdan,338,66.875
157369,Itay Shechter,851,71.0769230769231
157375,Benoit Poulain,929,63.1666666666667
157376,Manasse Enza-Yamissi,252,59.4285714285714
157490,Vladimir Volkov,132,67.0
157560,William Remy,433,64.1904761904762
157561,Steven Joseph-Monrose,993,64.5454545454546
157630,Guram Kashia,1132,73.4761904761905
157723,Christian Eriksen,2167,79.8181818181818
157729,Gylfi Sigurdsson,2351,73.65625
157788,Juhani Ojala,700,62.6470588235294
157806,Moise Brou Apanga,332,67.1111111111111
157838,Nathaniel Clyne,1434,73.5
157856,Vaso Vasic,519,64.8947368421053
157859,Yohan Mollo,1768,73.6206896551724
157860,Frederic Duplus,432,59.75
157865,Alex Sandro,2010,76.0588235294118
157869,Marco Natanel Torsiglieri,1327,74.0909090909091
157899,Carreno Enrique Javier,189,58.5
157901,Jagos Vukovic,955,69.4285714285714
157955,Samuel Atrous,253,59.0833333333333
158201,Joel Tillema,166,56.0
158234,Timothy Chandler,816,71.4705882352941
158235,Jonathan Page,219,58.0
158237,Kyle Benedictus,105,58.0
158253,Andreas Wittwer,733,59.95
158257,Vaclav Kadlec,1163,66.3157894736842
158263,Dorlan Pabon,2867,75.025
158278,Dario Vujicevic,1128,66.3157894736842
158284,Tomasz Cywka,1471,64.1153846153846
158297,Robert Beric,1132,70.7647058823529
158545,Michail Antonio,2140,68.1142857142857
158581,Luciano Narsingh,910,72.1875
158582,Pawel Wojciechowski,467,62.125
158783,Paulo Regula,560,63.7272727272727
158818,Liam Smith,294,55.0
158841,Darryl Lachman,1037,68.75
158844,Lopes Cruz Daniel,161,61.25
158845,Pape Abdou Paye,463,62.5
158861,Adam Sarota,1063,64.6315789473684
158879,Jan Kirchhoff,1241,70.8928571428571
158886,Ermir Lenjani,972,60.3529411764706
158962,Magaye Gueye,657,70.3333333333333
159342,Mateusz Klich,1332,66.7
159352,Ousmane Coulibaly,446,59.125
159373,Temitope Ayoluwa Obadeyi,1828,63.6470588235294
159386,Orhan Ademi,954,65.6666666666667
159394,Douglao,778,69.7222222222222
159452,Mateo Pavlovic,504,66.9166666666667
159465,Celso Ortiz,1088,68.4761904761905
159594,Francis Coquelin,1632,72.1176470588235
159596,Emmanuel Frimpong,1211,67.125
159598,Rui Fonte,1471,68.8695652173913
159606,Andrea Mazzarani,2133,65.8064516129032
159663,Conrad Balatoni,288,61.1818181818182
159803,Jonathon Routledge,315,59.6666666666667
159833,Kyle Walker,2092,75.0
159839,Gaetan Charbonnier,1421,68.5454545454545
159854,Kelvin Leerdam,1010,67.9047619047619
159856,Jonathan Franks,1153,58.65
159881,Xabier Etxeita,728,70.25
159882,Kevin Theophile-Catherine,1050,68.4166666666667
159883,Yohan Thuram Ulien,962,68.0357142857143
159888,Victor Ramos,546,67.3076923076923
160194,Yannick Bolasie,2542,71.5853658536585
160196,Denis Stracqualursi,436,71.2857142857143
160211,Mostapha El Kabir,2051,70.5142857142857
160220,Alassane Toure,663,59.8947368421053
160222,Yoann Andreu,565,63.0
160243,Jack Colback,1695,70.7666666666667
160367,Ryan Scully,48,57.0
160370,Sidney Govou,1056,76.2142857142857
160447,Adam Smith,1000,66.2173913043478
160448,Ryan Mason,1951,67.0967741935484
160460,Vasyl Pryima,175,65.6
160495,Nathaniel Wedderburn,593,55.5833333333333
160496,Junior Stanislas,1601,67.6923076923077
160568,Steven Saunders,459,63.5
160599,Toby Alderweireld,2036,77.1388888888889
160627,Cedric Soares,1632,72.5
160628,Vitor Bastos,287,64.5714285714286
160713,Tom Cleverley,2085,73.0322580645161
160844,Jaume Costa,1376,70.12
160845,Carles Martinez,490,63.4
160901,David Moser,168,55.1428571428571
160906,Tom van Weert,890,67.2307692307692
160936,Andrew Little,1463,59.9545454545455
160955,Frank Olijve,224,62.0
161012,Daley Blind,2191,74.675
161014,Harm Zeinstra,264,61.7777777777778
161015,Iago Falque,1965,73.34375
161035,Marcos Rojo,1620,75.6153846153846
161291,Youssef El Arabi,1609,71.1739130434783
161328,Stephan El Shaarawy,2658,77.1052631578947
161396,Diego Contento,1007,70.1052631578947
161414,Ciaran Clark,1273,72.304347826087
161415,Barry Bannan,2748,70.7222222222222
161420,Emmanuel Riviere,998,68.4444444444444
161421,Joshua Guilavogui,1308,73.8076923076923
161644,Aaron Taylor-Sinclair,709,62.6111111111111
161651,Jose Canas,945,72.75
161655,Enock Kofi Adu,2046,66.1842105263158
161660,Ciro Immobile,3358,76.9130434782609
161661,Isaac Cofie,1688,69.3571428571429
161662,Dejan Lazarevic,1568,68.5
161682,Rodney Strasser,1313,64.52
161683,Konstantinos Manolas,700,74.7083333333333
161933,Ronnie Reniers,464,60.75
161937,Victor Palsson,2018,64.90625
162497,Jose Angel,1166,70.3846153846154
162548,Gavin Gunning,861,64.7222222222222
162549,Aaron Doran,1574,67.0
162679,Danny Latza,1052,66.8636363636364
162680,Sandro Sirigu,487,61.3333333333333
162885,Eugenio Lamanna,382,69.3125
162914,Stophira Sunzu,368,68.375
163160,Bengali-Fode Koita,1480,62.1923076923077
163161,Rick ten Voorde,1136,64.2222222222222
163165,Danny Verbeek,480,66.4166666666667
163199,Vladimir Weiss,1119,75.8823529411765
163200,James Chester,1110,67.2727272727273
163205,Gael Kakuta,1538,73.0
163206,Josh Thompson,543,58.1304347826087
163215,Kris Doolan,860,63.0714285714286
163222,Aaron Muirhead,592,62.25
163227,Bart Biemans,754,65.2666666666667
163228,Jamie Ness,1524,62.2307692307692
163229,Paddy John,124,59.0
163236,Manu Torres,474,62.9090909090909
163254,David Abdul,92,58.0
163255,Luigi Sepe,476,66.25
163557,Emerson,870,70.8214285714286
163604,Karl Darlow,689,63.34375
163605,Pele,1932,68.4827586206897
163608,Niek Vossebelt,384,63.375
163613,Uros Delic,166,66.6666666666667
163616,Luka Milivojevic,710,70.25
163618,Dorde Cotra,578,63.9411764705882
163641,Lee Cox,931,60.7916666666667
163665,Fernando Varela,132,65.0
163670,Ivan Perisic,1863,74.9285714285714
163674,Moussa Koita,215,61.0
163815,Ivo Pinto,464,74.0
163824,Josue,2707,73.5135135135135
163827,Ricardo Dias,472,63.0
163830,Ramon Arcas,249,61.2
163835,Sergio Oliveira,1821,70.7037037037037
163838,Alex,2556,70.1818181818182
163839,Andre Claro,554,67.5555555555556
163840,Caetano,1245,67.0526315789474
163843,Julio Cesar,402,71.1666666666667
163887,Cristiano,220,64.5454545454546
163892,Palmeira,627,65.1875
163893,Rui Vieira,45,59.0
163897,Dani,215,61.0
163901,Anibal Capela,661,67.3571428571429
163907,Nuno Valente,292,66.0
163918,Vasco Regini,1027,64.75
163919,Pedro Mba Obiang,1157,71.65
163939,Ze Mario,208,56.4
163971,Didac Vila,434,69.5625
163976,Fabio Santos,276,59.0
163981,Bruno Verissimo,399,66.6153846153846
163985,Ricardo Campos,39,63.0
163988,Javier Cohene,648,67.5
163989,Anselmo,254,64.6
163994,Steven Vitoria,2413,71.3793103448276
163995,Stephane Dasse,329,63.2857142857143
163998,Toy Costa,392,68.1666666666667
163999,Djalmir,687,66.3
164001,Joao Goncalves,552,65.4
164017,Paul Marshall,198,57.2857142857143
164029,Ezequiel Munoz,653,69.88
164031,Nicolas Gaitan,1966,79.1034482758621
164033,Ivan Pillud,1519,68.0
164053,Pedro Tiba,1609,70.0740740740741
164059,Joao Dias,600,63.6
164062,Stopira,180,60.25
164083,Nuno Santos,816,63.0
164088,Joao Alves Faria Daniel,376,58.875
164089,Rodrigo Galo,560,65.8
164091,Leonel Olimpio,735,68.8
164093,Zequinha,767,69.0833333333333
164098,Luciano,90,66.0
164099,Mica,189,66.2857142857143
164105,Diogo Cunha,330,66.0
164106,Helder Castro,195,62.0
164107,Ludovic,440,67.1
164115,Adilson,370,67.2857142857143
164120,Miguel Oliveira,550,66.0909090909091
164128,Miguel Rosa,1108,72.5263157894737
164130,Andre Albino Carvalho da Cunha,448,65.375
164134,Luis Carlos,199,64.0
164135,Manuel Curto,364,61.5714285714286
164137,Barge,157,59.0
164141,Fabio Ervoes,272,66.8333333333333
164147,Bura,440,64.9
164151,Mamadou Djikine,399,64.2857142857143
164190,Predrag Stevanovic,606,64.5
164209,Genaro Snijders,605,63.0909090909091
164210,Lassad Nouioui,920,69.0
164212,Yazalde,1440,67.75
164221,Yohan Tavares,922,69.7058823529412
164227,Rui Sampaio,1076,67.5789473684211
164228,Djamal Mahamat,695,69.8181818181818
164229,Kanu,1312,71.7777777777778
164230,Jaime,322,59.4285714285714
164236,Hamadou Tall,204,68.25
164238,Andre Santos,1072,69.9
164241,Joao Pedro,1275,69.12
164243,Issouf Ouattara,131,62.0
164246,Nick Viergever,1016,70.2857142857143
164259,Felix Kroos,2113,67.0555555555556
164270,Jean-Sony Alcenat,129,65.0
164272,Rodrigo Antonio,718,65.1428571428571
164316,Marafona,316,67.25
164317,Matos,282,63.5714285714286
164319,Neto,602,73.5384615384615
164323,Ruben Fernandes,916,69.6875
164333,Andre Andre,2442,74.4545454545455
164334,Bruno Moreira,1326,67.1
164338,Claudio,525,68.2857142857143
164341,Sandro,195,63.2
164350,Pires,92,65.0
164352,Romeo van Dessel,208,54.6
164354,Pedro Trigueira,220,67.7272727272727
164360,Adama Francois,919,62.9444444444444
164363,Bruno Monteiro,324,61.5
164367,Sidnei,867,63.1333333333333
164385,Gokhan Tore,2277,77.0625
164395,Emidio Rafael,983,66.7368421052632
164397,Diogo Melo,175,62.4
164424,Valdinho,204,62.6666666666667
164430,Antonio Filipe,265,61.1428571428572
164467,Carlitos,177,61.3333333333333
164470,Nuno Henrique,403,70.0
164472,Ruben Lima,299,66.5
164479,Sami,1150,71.1363636363636
164481,Yannick N'Djeng,646,58.1
164494,Marc Vucinovic,675,61.5
164519,Aleksandar Pesic,532,69.375
164553,John Sullivan,661,55.3684210526316
164574,Lorenzo Pique,242,60.2
164582,Mohamed Abdel Wahed,182,64.0
164676,Ander Herrera,1353,77.7272727272727
164678,Mamadou Wague,497,63.4444444444444
164684,James Rodriguez,1773,83.0
164694,Victor Bernardez,1651,69.4074074074074
164695,Darko Bodul,1344,65.4583333333333
164703,Babatunde Luqmon Adekunle,449,52.4444444444444
164706,Deniz Naki,715,65.1538461538462
164729,Pablo Olivera,276,66.0
164732,Ilombe Mboyo,1521,70.6
164771,Filipe Brigues,266,52.2
164852,Pablo Pintos,506,68.2727272727273
164864,Gianmarco Ingrosso,72,60.0
165518,David Cornell,554,55.5555555555556
165525,"Jeffry Fortes,30",200,64.0
165526,Sebastian Coates,905,71.6086956521739
165528,Ibrahim Kone,128,51.625
165583,Sebastien Corchia,1298,71.8095238095238
165597,Anthony Bentem,102,56.3333333333333
165599,Serkan Sahin,110,55.6666666666667
165600,Lior Etter,152,53.6666666666667
165607,Jose Carlos,1083,70.7647058823529
165608,Maka Mary,246,62.5
165624,Marcelo Larrondo,1697,68.5666666666667
165679,Samba Sow,758,64.0588235294118
165704,Kyle Bartley,1005,65.7916666666667
165706,Abraham Gonzalez,1519,68.16
165709,Federico Macheda,1763,70.0714285714286
165773,Juan Carlos Paredes,923,68.0
165823,Chris Smalling,1928,76.945945945946
165825,Bastian Weiser,159,52.0
165889,Carlao,839,70.5384615384615
165952,Marco Silvestri,937,66.0606060606061
166019,Wahbi Khazri,1586,73.4545454545455
166020,Tongo Hamed Doumbia,1208,68.32
166065,Jeroen Tesselaar,773,62.7333333333333
166111,Michel Herrero,1474,71.4285714285714
166121,Pablo Cepellini,244,66.5
166179,Mamoutou N'Diaye,762,62.2857142857143
166302,Gohi Bi Cyriac,1691,70.0769230769231
